LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1974-06,101.7335,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1974-07,101.6334,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1974-08,101.5435,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1974-09,101.48,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1974-10,101.4501,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1974-11,101.4117,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1974-12,101.3026,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-01,101.0795,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-02,100.8264,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-03,100.6651,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-04,100.6943,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-05,100.838,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-06,100.9984,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-07,101.0956,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-08,101.0899,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-09,100.9107,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-10,100.4881,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-11,99.9586,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1975-12,99.4865,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-01,99.1932,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-02,99.0282,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-03,98.9321,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-04,98.8706,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-05,98.8002,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-06,98.6777,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-07,98.478,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-08,98.2643,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-09,98.1271,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-10,98.1362,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-11,98.2173,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1976-12,98.2728,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-01,98.2317,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-02,98.1249,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-03,97.9951,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-04,97.8735,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-05,97.779,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-06,97.735,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-07,97.7596,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-08,97.8051,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-09,97.8116,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-10,97.7403,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-11,97.6449,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1977-12,97.6126,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-01,97.7287,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-02,97.9785,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-03,98.3661,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-04,98.8995,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-05,99.4386,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-06,99.7882,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-07,99.7862,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-08,99.5803,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-09,99.3431,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-10,99.1905,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-11,99.1319,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1978-12,99.1699,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-01,99.3076,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-02,99.4573,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-03,99.5128,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-04,99.4078,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-05,99.2698,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-06,99.2899,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-07,99.6258,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-08,100.1466,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-09,100.6974,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-10,101.1799,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-11,101.6014,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1979-12,101.9848,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-01,102.3386,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-02,102.6655,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-03,102.9476,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-04,103.1598,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-05,103.3266,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-06,103.4668,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-07,103.584,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-08,103.682,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-09,103.7531,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-10,103.784,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-11,103.7894,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1980-12,103.7812,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-01,103.7629,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-02,103.7377,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-03,103.701,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-04,103.6393,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-05,103.5408,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-06,103.3789,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-07,103.1318,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-08,102.8666,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-09,102.673,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-10,102.6146,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-11,102.6094,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1981-12,102.5405,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-01,102.3133,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-02,101.977,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-03,101.5857,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-04,101.1693,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-05,100.7588,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-06,100.3852,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-07,100.072,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-08,99.7909,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-09,99.5136,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-10,99.2317,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-11,98.9735,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1982-12,98.7974,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-01,98.7639,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-02,98.824,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-03,98.9307,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-04,99.0576,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-05,99.1708,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-06,99.2321,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-07,99.2166,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-08,99.1819,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-09,99.2058,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-10,99.3416,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-11,99.5169,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1983-12,99.6322,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-01,99.621,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-02,99.5695,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-03,99.5971,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-04,99.7773,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-05,99.9797,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-06,100.0028,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-07,99.6857,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-08,99.1977,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-09,98.7553,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-10,98.509,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-11,98.385,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1984-12,98.2795,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-01,98.1303,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-02,97.9701,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-03,97.867,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-04,97.8752,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-05,97.9296,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-06,97.9418,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-07,97.8506,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-08,97.7137,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-09,97.6167,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-10,97.6264,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-11,97.7059,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1985-12,97.8083,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-01,97.9028,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-02,97.9758,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-03,98.0154,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-04,98.0166,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-05,98.0198,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-06,98.0839,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-07,98.2566,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-08,98.4842,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-09,98.7004,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-10,98.8598,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-11,98.9826,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1986-12,99.1,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-01,99.2358,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-02,99.3934,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-03,99.5766,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-04,99.7888,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-05,100.0068,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-06,100.2035,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-07,100.3645,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-08,100.5273,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-09,100.7503,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-10,101.0808,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-11,101.4622,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1987-12,101.8223,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-01,102.109,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-02,102.3482,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-03,102.5666,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-04,102.7609,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-05,102.8883,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-06,102.8555,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-07,102.5738,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-08,102.1751,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-09,101.8229,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-10,101.6414,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-11,101.597,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1988-12,101.6541,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-01,101.7934,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-02,101.9285,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-03,101.9495,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-04,101.7707,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-05,101.4924,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-06,101.2402,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-07,101.1038,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-08,101.0495,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-09,101.0308,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-10,101.0163,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-11,100.9821,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1989-12,100.9006,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-01,100.7485,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-02,100.562,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-03,100.3802,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-04,100.2221,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-05,100.0603,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-06,99.8476,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-07,99.549,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-08,99.223,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-09,98.9555,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-10,98.8192,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-11,98.776,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1990-12,98.7871,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-01,98.8299,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-02,98.8609,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-03,98.8252,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-04,98.6777,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-05,98.4709,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-06,98.2674,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-07,98.1119,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-08,97.9993,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-09,97.9256,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-10,97.8966,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-11,97.8965,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1991-12,97.9173,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-01,97.9586,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-02,98.007,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-03,98.047,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-04,98.065,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-05,98.0611,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-06,98.0316,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-07,97.9725,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-08,97.9093,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-09,97.8774,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-10,97.9073,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-11,97.978,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1992-12,98.0656,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-01,98.1507,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-02,98.2096,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-03,98.2069,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-04,98.1155,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-05,97.9975,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-06,97.9387,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-07,98.0103,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-08,98.1704,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-09,98.3759,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-10,98.6046,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-11,98.8328,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1993-12,99.0419,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-01,99.2249,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-02,99.4127,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-03,99.6476,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-04,99.9523,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-05,100.2517,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-06,100.4336,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-07,100.4154,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-08,100.3276,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-09,100.3492,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-10,100.6126,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-11,100.9994,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1994-12,101.347,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-01,101.532,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-02,101.5926,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-03,101.5701,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-04,101.4736,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-05,101.3296,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-06,101.1474,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-07,100.9322,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-08,100.7376,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-09,100.6448,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-10,100.7226,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-11,100.8852,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1995-12,101.0232,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-01,101.0499,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-02,100.9724,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-03,100.7863,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-04,100.4751,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-05,100.1177,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-06,99.8081,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-07,99.6205,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-08,99.5278,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-09,99.5105,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-10,99.571,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-11,99.6724,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1996-12,99.7831,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-01,99.8791,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-02,99.9386,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-03,99.9234,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-04,99.7987,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-05,99.6259,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-06,99.4788,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-07,99.4073,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-08,99.3755,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-09,99.3331,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-10,99.2476,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-11,99.1463,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1997-12,99.0715,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-01,99.0509,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-02,99.042,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-03,98.9787,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-04,98.8066,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-05,98.5721,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-06,98.3334,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-07,98.1337,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-08,97.9791,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-09,97.8813,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-10,97.8554,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-11,97.8611,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1998-12,97.8547,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-01,97.8099,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-02,97.7495,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-03,97.7128,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-04,97.7368,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-05,97.8152,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-06,97.9523,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-07,98.163,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-08,98.4143,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-09,98.6756,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-10,98.9286,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-11,99.1674,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,1999-12,99.3801,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-01,99.5458,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-02,99.6562,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-03,99.6813,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-04,99.5887,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-05,99.4498,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-06,99.3493,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-07,99.3414,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-08,99.3671,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-09,99.3408,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-10,99.2028,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-11,99.024,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2000-12,98.9089,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-01,98.9393,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-02,99.054,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-03,99.1757,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-04,99.2528,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-05,99.2941,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-06,99.3182,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-07,99.3379,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-08,99.3628,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-09,99.4054,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-10,99.4823,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-11,99.5976,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-12,99.7708,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-01,100.0257,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-02,100.3216,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-03,100.6123,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-04,100.8633,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-05,101.0742,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-06,101.2375,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-07,101.3358,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-08,101.3878,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-09,101.4025,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-10,101.379,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-11,101.3443,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-12,101.3244,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-01,101.327,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-02,101.3088,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-03,101.1995,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-04,100.9457,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-05,100.6467,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-06,100.4421,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-07,100.4457,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-08,100.5842,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-09,100.7763,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-10,100.9773,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-11,101.1694,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-12,101.3441,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-01,101.4923,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-02,101.6132,
ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-03,101.6959,
